	Unnamed: 0.1	Unnamed: 0	Run_ID	Chl	TSM	a_440_cdom	T	S	theta	phi	Chl_comp_1	Chl_comp_2	Bp	Bm	a_440_p	a_440_m	b_440_p	b_440_m	400	412.5	442.5	490	510	560	620	665	673.75	681.25	708.75	753.75	761.25	764.38	767.5	778.75	865	885	900	940	1020
29197	14007	14007	78470	0.29	0.02	1.9	30	30	10	45	1	5	0.012	0.001	0.024	0.001	0.174	0.019	7.31e-05	8.25e-05	0.0001085999999999	0.0001582	0.0001825	0.0002605	0.0002086	0.000162	0.0001526	0.0001506999999999	8.329999999999999e-05	2.49e-05	2.21e-05	2.52e-05	2.26e-05	2.75e-05	7.000000000000002e-06	1.15e-05	7.8e-06	3.6000000000000007e-06	2.2e-06
29212	14022	14022	78489	0.33	0.8	5.1	5	0	60	0	1	4	0.012	0.016	0.019	0.049	0.189	0.4370000000000001	5.75e-05	6.59e-05	9.23e-05	0.0001576999999999	0.0001869	0.000307	0.0004295	0.0004702	0.0004756	0.0004815	0.0003181	9.98e-05	9.61e-05	9.51e-05	9.5e-05	0.0001014	4.33e-05	3.5600000000000005e-05	2.89e-05	7.1e-06	5.3e-06
29216	14026	14026	78495	0.28	0.1	16.0	25	0	50	15	1	4	0.012	0.001	0.022	0.006	0.17	0.0819999999999999	7.1e-06	8.599999999999999e-06	1.19e-05	1.34e-05	2.01e-05	3.4e-05	5.83e-05	8.740000000000001e-05	9.78e-05	0.0001014	7.4e-05	1.96e-05	2.28e-05	2.1600000000000007e-05	1.85e-05	2.55e-05	9.8e-06	8.599999999999999e-06	9.8e-06	1.4e-06	1.1e-06
29239	14049	14049	78526	1.3	0.04	5.8	10	5	50	15	1	2	0.008	0.001	0.076	0.003	0.441	0.038	2.99e-05	2.7e-05	4.07e-05	6.3e-05	7.43e-05	0.0001131	0.0001592	0.0001742	0.0001693	0.0001733	0.0001187	3.5600000000000005e-05	3.41e-05	3.44e-05	3.47e-05	3.76e-05	1.41e-05	1.52e-05	6.1e-06	3e-06	2.2e-06
29240	14050	14050	78527	0.29	0.5	6.7	20	35	30	45	1	2	0.012	0.01	0.048	0.031	0.174	0.41	3.46e-05	4.06e-05	5.59e-05	8.4e-05	0.0001069	0.0001576999999999	0.0002368	0.000286	0.000292	0.0003033	0.000212	6.24e-05	6.4e-05	6.18e-05	6.459999999999997e-05	7.099999999999999e-05	2.57e-05	2.29e-05	2.03e-05	4.5e-06	4.3e-06
29243	14053	14053	78533	2.2	0.02	3.6	15	25	20	0	1	3	0.0069999999999999	0.001	0.088	0.001	0.611	0.011	5.22e-05	5.85e-05	7.85e-05	0.0001221	0.0001429	0.0002266	0.000258	0.0002323	0.0002202	0.0002176	0.0001479	4.23e-05	4.2700000000000015e-05	4.13e-05	3.84e-05	4.45e-05	1.66e-05	1.75e-05	1.26e-05	1.2e-06	1.6e-06
29244	14054	14054	78534	3.3	0.4	2.1	5	15	50	60	1	5	0.0069999999999999	0.0069999999999999	0.0819999999999999	0.025	0.7859999999999999	0.383	0.000126	0.0001421	0.0002003	0.0003256	0.0003931	0.0006087999999999	0.0005875	0.0004571	0.0004324	0.0004225	0.0002736	8.209999999999999e-05	7.979999999999999e-05	7.94e-05	8.04e-05	8.47e-05	3.48e-05	2.64e-05	2.53e-05	4.6e-06	5e-06
29256	14066	14066	78552	0.31	0.5	9.4	5	0	20	30	1	3	0.012	0.03	0.016	0.031	0.181	0.1369999999999999	2.51e-05	2.71e-05	4.07e-05	6.26e-05	7.120000000000001e-05	0.000111	0.0001838	0.0002495	0.0002718	0.0002869	0.0002129	6.620000000000001e-05	6.659999999999999e-05	6.73e-05	6.709999999999999e-05	6.890000000000001e-05	2.81e-05	2.36e-05	2.32e-05	3.8e-06	4.4e-06
29263	14073	14073	78560	0.43	0.5	8.7	30	35	80	45	1	3	0.01	0.012	0.02	0.031	0.222	0.342	2.9e-05	2.98e-05	4.41e-05	6.7e-05	8.01e-05	0.0001252	0.000193	0.0002667	0.0002763	0.0002947	0.0002037	6.19e-05	6.37e-05	6.36e-05	6.11e-05	7.11e-05	3.04e-05	2.7e-05	1.56e-05	4e-06	4.1e-06
29267	14077	14077	78565	0.37	0.7	7.3	0	0	50	30	1	3	0.012	0.016	0.02	0.043	0.202	0.383	3.73e-05	4.57e-05	6.1e-05	0.0001002	0.0001223	0.0001954	0.0003006	0.0003779	0.0003921	0.0004044	0.0002882	9.11e-05	8.950000000000001e-05	8.78e-05	8.62e-05	9.3e-05	3.79e-05	3.2500000000000004e-05	2.84e-05	7.1e-06	6e-06
29270	14080	14080	78568	0.36	0.9	10.0	10	25	10	45	1	3	0.012	0.014	0.033	0.055	0.199	0.615	3.2899999999999987e-05	4.07e-05	5.58e-05	9.33e-05	0.0001068	0.0001736	0.0002793	0.0004008999999999	0.0004285	0.0004574	0.0003523	0.000112	0.0001101	0.0001132	0.0001109	0.0001172	4.93e-05	4.02e-05	3.950000000000001e-05	8e-06	7.299999999999999e-06
29271	14081	14081	78569	1.6	0.02	6.3	20	20	10	15	1	2	0.008	0.001	0.061	0.001	0.502	0.005	2.87e-05	3.4e-05	4.370000000000001e-05	6.25e-05	7.68e-05	0.0001187	0.0001625	0.0001882	0.0001913	0.0001953	0.0001377	3.71e-05	3.81e-05	3.73e-05	3.78e-05	4.36e-05	1.7100000000000002e-05	1.35e-05	1.05e-05	1.9e-06	2.2e-06
29277	14087	14087	78577	0.38	0.3	1.4	15	35	40	0	1	5	0.012	0.008	0.036	0.018	0.206	0.205	0.0001319	0.0001491	0.0002024	0.0003172	0.000365	0.0005202	0.0003863	0.000279	0.0002626	0.0002552	0.0001541999999999	4.35e-05	4.39e-05	4.01e-05	4.18e-05	4.7e-05	1.49e-05	1.76e-05	1.21e-05	1.5e-06	1.8e-06
29278	14088	14088	78580	1.3	0.04	5.1	0	10	60	15	1	5	0.008	0.001	0.076	0.003	0.441	0.033	3.28e-05	3.71e-05	4.66e-05	7.49e-05	8.62e-05	0.0001332	0.0001786999999999	0.0001822	0.0001785	0.0001771999999999	0.0001245	3.76e-05	3.55e-05	3.34e-05	3.6e-05	3.81e-05	1.49e-05	1.06e-05	7.4999999999999985e-06	1.2e-06	2e-06
29279	14089	14089	78581	0.48	0.04	6.2	5	35	10	0	1	2	0.01	0.001	0.043	0.003	0.238	0.038	2.65e-05	2.92e-05	3.65e-05	5.12e-05	6.27e-05	9.01e-05	0.0001206	0.0001335	0.0001333	0.0001361999999999	9.37e-05	2.660000000000001e-05	2.71e-05	2.45e-05	2.68e-05	2.71e-05	1.12e-05	8.900000000000001e-06	7.000000000000002e-06	4e-07	1e-06
29282	14092	14092	78584	3.0	1.0	8.2	0	20	30	15	1	4	0.0069999999999999	0.014	0.072	0.061	0.741	0.6829999999999999	5.260000000000001e-05	5.79e-05	8.55e-05	0.0001402	0.0001709	0.0002765	0.0004443	0.0005676	0.000592	0.0006213999999999	0.0004761	0.0001506	0.0001449	0.0001431999999999	0.000146	0.0001541	6.409999999999999e-05	5.13e-05	4.68e-05	1.22e-05	9.9e-06
29283	14093	14093	78585	1.3	1.1	2.6	30	30	50	30	1	4	0.008	0.014	0.076	0.068	0.441	0.7509999999999999	0.0001538	0.0001771	0.0002547	0.0004321	0.0005244	0.0008545	0.0008881	0.0007734	0.0007463999999999	0.0007426	0.0004726	0.0001351	0.000139	0.0001406	0.0001466	0.0001587	6.49e-05	5.2e-05	4.61e-05	1.01e-05	9.3e-06
29288	14098	14098	78594	1.2	0.04	7.6	30	15	30	0	1	3	0.009	0.001	0.038	0.003	0.42	0.044	2.42e-05	2.67e-05	3.41e-05	5.02e-05	6.03e-05	9.3e-05	0.0001374	0.000169	0.0001744	0.0001837	0.0001222	3.41e-05	3.41e-05	3.77e-05	3.77e-05	3.84e-05	1.7800000000000002e-05	1.32e-05	1.26e-05	1.2e-06	2.4e-06
29290	14100	14100	78596	1.7	1.4	6.5	5	10	40	30	1	5	0.008	0.01	0.162	0.086	0.521	1.339	7.269999999999999e-05	8.55e-05	0.0001219	0.0002036	0.0002428	0.0004066	0.0006189	0.0007102	0.0007007	0.0007304999999999	0.0005682	0.0001761	0.0001771999999999	0.000172	0.0001763	0.0001818	7.28e-05	6.620000000000001e-05	5.37e-05	1.42e-05	1.16e-05
29291	14101	14101	78597	2.5	1.0	2.5	20	30	40	45	1	4	0.0069999999999999	0.018	0.192	0.061	0.662	0.546	0.0001624	0.0001851	0.0002613	0.0004408	0.0005336	0.0008738	0.0008910999999999	0.0007287	0.0006799	0.0006854	0.0004925	0.0001440999999999	0.0001447	0.0001446	0.0001448	0.0001587	6.61e-05	5.62e-05	4.68e-05	8.400000000000001e-06	9.4e-06
29292	14102	14102	78598	0.11	0.7	11.0	25	5	20	15	1	5	0.016	0.03	0.017	0.043	0.095	0.191	2.2e-05	2.72e-05	3.65e-05	6.659999999999999e-05	7.87e-05	0.0001416	0.0002401	0.0003288	0.0003516	0.0003642	0.0002495	7.63e-05	7.609999999999999e-05	7.65e-05	7.74e-05	8.72e-05	3.39e-05	2.7600000000000007e-05	2.77e-05	6.4e-06	5e-06
29293	14103	14103	78599	1.5	0.2	7.2	5	35	60	0	1	2	0.008	0.004	0.154	0.012	0.482	0.109	2.81e-05	3.09e-05	4.28e-05	5.7e-05	7.03e-05	0.0001102	0.0001584	0.000178	0.000178	0.0001862	0.0001447	4.2100000000000014e-05	4.16e-05	4.26e-05	4.64e-05	4.36e-05	1.57e-05	1.33e-05	9.3e-06	2.9e-06	2.6e-06
29294	14104	14104	78600	0.05	0.06	1.0	25	30	20	60	1	3	0.02	0.001	0.0069999999999999	0.004	0.059	0.041	0.0001197	0.0001325	0.0001719	0.0002449	0.000271	0.0003354	0.000184	0.0001197	0.0001133	0.0001077	5.84e-05	1.59e-05	1.32e-05	1.65e-05	1.76e-05	1.75e-05	2.7000000000000004e-06	5.6e-06	4.7e-06	1.1e-06	5e-07
29301	14111	14111	78608	0.27	1.3	2.9	10	30	80	60	1	3	0.012	0.009	0.049	0.08	0.1669999999999999	1.421	0.0001443	0.0001654	0.0002387	0.0004068	0.0004906	0.0008081	0.0009108	0.0008101	0.0007832	0.0007702999999999	0.0005057999999999	0.0001496	0.0001474	0.0001467	0.0001494	0.0001612	6.7e-05	5.489999999999999e-05	5.1e-05	1.1e-05	9.9e-06
29303	14113	14113	78611	0.08	1.2	16.0	10	35	80	45	1	5	0.018	0.035	0.022	0.074	0.078	0.328	2.43e-05	2.87e-05	4.11e-05	7.730000000000001e-05	9.33e-05	0.000169	0.0003162	0.0004894999999999	0.0005323	0.0005677	0.0004371	0.0001391	0.0001372	0.0001351	0.0001358	0.0001457	6.18e-05	5.18e-05	4.320000000000001e-05	9.9e-06	8.5e-06
29307	14117	14117	78620	1.5	0.02	17.0	30	25	50	0	1	2	0.008	0.001	0.065	0.001	0.482	0.016	1.11e-05	1.11e-05	1.63e-05	2.43e-05	2.87e-05	5.25e-05	9.25e-05	0.0001434	0.0001492	0.0001629999999999	0.000122	3.5600000000000005e-05	3.73e-05	4e-05	3.82e-05	4.23e-05	1.75e-05	1.09e-05	1.01e-05	3.8e-06	2.8e-06
29309	14119	14119	78623	1.3	1.2	19.0	15	20	30	0	1	5	0.008	0.009	0.054	0.074	0.441	1.3119999999999998	2.14e-05	2.65e-05	3.99e-05	6.73e-05	8.4e-05	0.0001547	0.0002991	0.0004862	0.0005282	0.0005791	0.0004621	0.0001459	0.0001473	0.0001474	0.0001468	0.000161	7.11e-05	5.65e-05	5.15e-05	1.1e-05	8.7e-06
29325	14135	14135	78642	3.2	1.0	8.7	15	15	40	60	1	5	0.0069999999999999	0.035	0.107	0.061	0.7709999999999999	0.273	5.25e-05	5.8e-05	8.240000000000001e-05	0.0001368	0.0001641	0.0002691	0.0004347	0.0005675	0.0005887	0.0006229	0.0004846	0.0001533	0.0001493	0.0001509	0.000153	0.0001649	6.63e-05	5.93e-05	5.09e-05	1.12e-05	1.14e-05
29328	14138	14138	78645	0.53	0.7	2.8	30	20	20	30	1	2	0.01	0.01	0.075	0.043	0.253	0.574	9.27e-05	0.00011	0.0001544	0.000253	0.0003048	0.0004878999999999	0.0005198	0.000459	0.0004433	0.0004409	0.0002782	8.08e-05	8.63e-05	8.51e-05	8.41e-05	9.49e-05	3.61e-05	3.47e-05	2.65e-05	7.6e-06	5.6e-06
29333	14143	14143	78652	0.78	0.3	8.9	30	0	70	45	1	5	0.01	0.01	0.075	0.018	0.322	0.1639999999999999	2.01e-05	2.05e-05	3.2899999999999987e-05	4.72e-05	5.88e-05	9.19e-05	0.0001437	0.0001908	0.0001969	0.0002131	0.0001515	4.620000000000001e-05	4.73e-05	4.89e-05	4.88e-05	5.429999999999999e-05	2.27e-05	1.6899999999999994e-05	1.19e-05	2.2e-06	3.700000000000001e-06
29341	14151	14151	78662	1.6	0.4	9.4	30	5	30	30	1	5	0.008	0.006	0.156	0.025	0.502	0.4370000000000001	2.57e-05	2.77e-05	4.01e-05	5.710000000000001e-05	6.929999999999999e-05	0.0001102	0.0001771999999999	0.0002289	0.0002395	0.0002566	0.0002021	6.17e-05	6.32e-05	6.3e-05	6.879999999999999e-05	6.92e-05	3.13e-05	2.68e-05	1.75e-05	4.7e-06	4.1e-06
29344	14154	14154	78666	0.32	0.1	6.8	20	15	30	60	1	2	0.012	0.001	0.035	0.006	0.185	0.055	1.73e-05	2.26e-05	2.94e-05	4.28e-05	4.9700000000000015e-05	7.53e-05	0.0001002	0.0001155	0.0001193	0.0001284999999999	8.27e-05	2.22e-05	2.4e-05	2.13e-05	2.55e-05	2.72e-05	1.0800000000000003e-05	9e-06	5.700000000000001e-06	3e-07	1.2e-06
29348	14158	14158	78671	2.6	1.5	5.3	10	30	10	45	1	4	0.0069999999999999	0.014	0.213	0.092	0.6779999999999999	1.025	9.67e-05	0.0001136	0.0001625	0.0002697	0.0003288	0.0005507999999999	0.0007667	0.0007953	0.00077	0.0007962999999999	0.0006284	0.0001903	0.0001893	0.0001901	0.0001926	0.0002029	8.609999999999999e-05	7.28e-05	6.34e-05	1.5e-05	1.32e-05
29353	14163	14163	78677	1.9	0.8	9.2	30	30	70	60	1	5	0.008	0.016	0.063	0.049	0.5579999999999999	0.4370000000000001	4.18e-05	4.56e-05	6.32e-05	0.0001021	0.0001237	0.0001985	0.0003103	0.0004238	0.0004513999999999	0.0004831	0.0003574	0.000109	0.0001116	0.0001132	0.000115	0.0001286999999999	5.17e-05	4.2100000000000014e-05	3.74e-05	8.7e-06	7.299999999999999e-06
29358	14168	14168	78683	4.9	0.06	2.9	25	30	80	45	1	5	0.006	0.001	0.193	0.004	1.004	0.057	7.75e-05	8.759999999999999e-05	0.0001185	0.0001886	0.0002226	0.0003367	0.0003655	0.0002995	0.0002766	0.0002815	0.0001974	5.65e-05	5.65e-05	5.600000000000001e-05	5.91e-05	6.26e-05	2.4e-05	1.67e-05	2.060000000000001e-05	3.700000000000001e-06	3.3e-06
29359	14169	14169	78684	3.1	0.5	9.3	20	15	50	0	1	2	0.0069999999999999	0.014	0.127	0.031	0.7559999999999999	0.273	3.3e-05	3.72e-05	5.27e-05	8.1e-05	9.67e-05	0.0001515	0.0002402	0.0003215	0.000334	0.0003548	0.0002819	8.83e-05	8.73e-05	8.840000000000001e-05	8.68e-05	9.62e-05	3.68e-05	3.39e-05	3.05e-05	6.1e-06	6e-06
29363	14173	14173	78689	4.0	0.02	3.5	15	20	60	0	1	4	0.006	0.001	0.384	0.001	0.8859999999999999	0.014	5.78e-05	6.25e-05	8.52e-05	0.0001332	0.000156	0.0002494	0.0002746	0.0002208	0.0002013	0.0002079	0.0001743	4.870000000000001e-05	5.260000000000001e-05	5e-05	5.3e-05	5.45e-05	2.32e-05	1.76e-05	1.76e-05	4.3e-06	2.8e-06
29367	14177	14177	78693	4.0	0.3	6.5	5	10	10	30	1	3	0.006	0.0069999999999999	0.384	0.018	0.8859999999999999	0.246	3.79e-05	3.99e-05	5.539999999999999e-05	8.840000000000001e-05	0.0001088	0.0001696	0.0002392	0.00024	0.0002283	0.0002418	0.0002258	6.850000000000001e-05	6.759999999999999e-05	6.99e-05	7.08e-05	7.269999999999999e-05	2.92e-05	2.4100000000000006e-05	2.08e-05	4.8e-06	4.4e-06
29372	14182	14182	78699	28.0	0.3	7.4	5	30	60	60	1	5	0.004	0.01	0.662	0.018	2.96	0.1639999999999999	5.13e-05	6.04e-05	8.149999999999999e-05	0.0001274999999999	0.0001504	0.0002448	0.0003773	0.0003724	0.0003431	0.0003715	0.000407	0.0001257	0.0001216	0.0001229	0.0001214	0.0001289	5.17e-05	4.44e-05	3.99e-05	8.7e-06	7.6e-06
29373	14183	14183	78700	2.3	0.5	2.6	30	0	10	15	1	3	0.0069999999999999	0.012	0.085	0.031	0.628	0.342	9.87e-05	0.0001158	0.0001638	0.0002712	0.0003267	0.000528	0.0005453	0.0004585	0.0004434	0.0004396	0.0002792	8.08e-05	8.329999999999999e-05	8.48e-05	8.87e-05	9.17e-05	3.8e-05	2.8600000000000007e-05	2.87e-05	5.5e-06	6.6e-06
29376	14186	14186	78704	0.13	0.6	2.1	25	20	30	30	1	5	0.016	0.009	0.008	0.037	0.106	0.574	0.0001122	0.0001301	0.0001868	0.0003033	0.0003618	0.0005618999999999	0.0005231	0.0004339	0.000424	0.0004108	0.0002382	6.95e-05	7.020000000000001e-05	7.020000000000001e-05	7.190000000000001e-05	7.74e-05	2.7e-05	2.52e-05	2.1600000000000007e-05	2.7000000000000004e-06	5.3e-06
29379	14189	14189	78707	1.1	0.02	6.1	20	0	80	45	1	2	0.009	0.001	0.071	0.001	0.398	0.008	2.53e-05	2.660000000000001e-05	3.86e-05	6.02e-05	7.43e-05	0.0001117	0.0001556	0.0001728	0.0001699	0.0001764999999999	0.0001177	3.3e-05	3.32e-05	3.4899999999999995e-05	3.71e-05	3.86e-05	1.36e-05	1.18e-05	9.3e-06	1.2e-06	2.5e-06
29408	14218	14218	78740	105.0	2.2	2.9	10	25	70	15	1	4	0.002	0.012	4.759	0.135	6.7170000000000005	1.804	0.0001740999999999	0.0001796	0.000193	0.000307	0.000372	0.0007262	0.0006532	0.000355	0.0002711	0.0003075	0.0011347999999999	0.0003372	0.000333	0.0003323	0.0003367	0.0003612	0.0001515	0.0001252999999999	0.0001083	2.55e-05	2.18e-05
29413	14223	14223	78747	2.8	0.7	17.0	10	15	10	45	1	4	0.0069999999999999	0.016	0.118	0.043	0.71	0.383	1.94e-05	2.23e-05	3.19e-05	5.81e-05	7.13e-05	0.0001323	0.0002409	0.0003664	0.0003866	0.0004177	0.0003461	0.0001089	0.0001085	0.0001056	0.0001079	0.0001163	4.7e-05	4.02e-05	3.52e-05	7.8e-06	6.7e-06
29440	14250	14250	78783	2.3	1.4	2.4	0	5	60	60	1	4	0.0069999999999999	0.01	0.075	0.086	0.628	1.339	0.0001893	0.0002263	0.0003281	0.0005572999999999	0.0006835	0.0011203	0.0011728	0.0009724	0.0009266	0.0009074	0.0006086	0.0001859	0.000178	0.0001769	0.0001797	0.0001878	8.25e-05	6.73e-05	5.58e-05	1.4300000000000004e-05	1.18e-05
29442	14252	14252	78785	0.23	0.8	5.3	15	35	10	15	1	4	0.012	0.014	0.015	0.049	0.151	0.546	6.07e-05	6.68e-05	9.64e-05	0.0001547	0.0001893	0.0003081	0.0004278	0.0004773	0.0004877	0.0004927999999999	0.0003247	9.940000000000004e-05	9.64e-05	9.68e-05	9.85e-05	0.0001034	4.24e-05	3.41e-05	2.8000000000000006e-05	8.599999999999999e-06	5.5e-06
29444	14254	14254	78788	1.9	0.4	13.0	15	0	50	0	1	5	0.008	0.008	0.063	0.025	0.5579999999999999	0.328	1.6899999999999994e-05	1.97e-05	2.75e-05	4.98e-05	6.32e-05	0.0001102	0.0001913	0.0002693	0.0002841	0.0003013999999999	0.0002234	6.92e-05	6.720000000000001e-05	7.08e-05	6.9e-05	7.709999999999999e-05	3.06e-05	2.4e-05	2.1e-05	5.5e-06	3.8e-06
29462	14272	14272	78817	1.5	1.2	13.0	25	35	20	60	1	5	0.008	0.009	0.05	0.074	0.482	1.3119999999999998	3.28e-05	3.73e-05	5.739999999999999e-05	9.87e-05	0.0001268	0.0002282	0.0004095	0.0005897	0.0006282	0.0006703999999999	0.0004862	0.0001496999999999	0.0001496	0.0001506999999999	0.0001525	0.0001675999999999	6.879999999999999e-05	5.629999999999999e-05	5.05e-05	1.2e-05	1.06e-05
29465	14275	14275	78821	1.8	0.8	1.7	0	20	30	60	1	4	0.008	0.014	0.104	0.049	0.54	0.546	0.0001996	0.000232	0.0003317	0.0005542	0.0006692	0.0010522	0.0009165	0.0006825	0.000636	0.0006197	0.0004225	0.0001252	0.0001208	0.0001197	0.0001234	0.0001269	4.95e-05	4.429999999999999e-05	3.78e-05	9.9e-06	6.7e-06
29469	14279	14279	78825	1.3	0.5	7.9	5	15	50	60	1	5	0.008	0.008	0.08	0.031	0.441	0.478	2.93e-05	3.73e-05	4.94e-05	7.950000000000001e-05	9.63e-05	0.0001541999999999	0.0002367	0.0002921999999999	0.0003048	0.0003165	0.0002397	7.41e-05	7.55e-05	7.209999999999999e-05	7.35e-05	7.659999999999999e-05	3.32e-05	2.95e-05	2.68e-05	4.4e-06	4e-06
29475	14285	14285	78831	2.0	0.1	6.1	25	15	80	60	1	3	0.008	0.001	0.059	0.006	0.5760000000000001	0.055	3.05e-05	3.66e-05	4.71e-05	7.62e-05	8.68e-05	0.0001326	0.0001886	0.0002145	0.0002185	0.0002246	0.0001524	4.39e-05	4.54e-05	4.41e-05	4.36e-05	5.09e-05	1.85e-05	1.4800000000000002e-05	1.42e-05	2.2e-06	1.8e-06
29476	14286	14286	78832	2.5	0.6	8.3	20	5	50	30	1	5	0.0069999999999999	0.02	0.163	0.037	0.662	0.246	3.71e-05	4.320000000000001e-05	6.05e-05	9.39e-05	0.0001111	0.000177	0.0002843	0.0003514	0.0003615	0.0003828	0.0003006	9.15e-05	9.16e-05	9.37e-05	9.39e-05	0.000103	4.24e-05	3.59e-05	3.11e-05	5e-06	7.6e-06
29477	14287	14287	78833	0.48	0.5	3.0	5	20	50	0	1	4	0.01	0.012	0.028	0.031	0.238	0.342	7.879999999999999e-05	8.88e-05	0.000126	0.0002013	0.0002416	0.0003823	0.0004308	0.0003799	0.0003707	0.0003639	0.0002299	6.94e-05	6.45e-05	6.330000000000001e-05	6.61e-05	6.96e-05	2.92e-05	2.3e-05	2.1600000000000007e-05	5.700000000000001e-06	3.8e-06
29483	14293	14293	78839	2.5	0.6	1.5	0	0	60	45	1	3	0.0069999999999999	0.016	0.146	0.037	0.662	0.328	0.0001846	0.000217	0.0003027	0.0004973	0.0006054	0.0009464	0.0007756	0.000534	0.000492	0.0004844	0.0003452	0.000103	9.990000000000004e-05	0.0001006	9.86e-05	0.0001049	4.28e-05	3.4200000000000005e-05	3.32e-05	6.3e-06	6.7e-06
29486	14296	14296	78842	4.9	0.1	5.0	10	15	20	30	1	3	0.006	0.001	0.5710000000000001	0.006	1.004	0.109	4.22e-05	4.85e-05	6.23e-05	9.85e-05	0.0001174	0.0001911	0.0002368	0.0002005	0.0001801	0.0001921	0.0001986	5.89e-05	5.68e-05	5.7200000000000015e-05	5.84e-05	6.23e-05	2.380000000000001e-05	1.99e-05	1.82e-05	3.500000000000001e-06	2.9e-06
29487	14297	14297	78843	0.16	0.3	2.1	30	25	70	45	1	5	0.014	0.014	0.023	0.018	0.12	0.123	8.05e-05	8.99e-05	0.0001226	0.0001883	0.0002212	0.0003318	0.0002918	0.0002307	0.0002281	0.0002193	0.0001291999999999	3.5e-05	3.69e-05	3.77e-05	3.24e-05	4.25e-05	1.73e-05	1.57e-05	1.3e-05	1.5e-06	1.8e-06
29489	14299	14299	78846	3.4	1.5	4.7	0	25	30	60	1	3	0.0069999999999999	0.01	0.074	0.092	0.8009999999999999	1.435	0.000113	0.0001343	0.0001913	0.0003226	0.0003932	0.0006557	0.0009031	0.0009351	0.0009214	0.0009332	0.000665	0.0002016	0.0001957	0.0001932	0.0001936	0.0002072	8.71e-05	7.25e-05	6.42e-05	1.46e-05	1.3e-05
29492	14302	14302	78850	0.36	0.7	6.7	20	15	60	30	1	3	0.012	0.009	0.037	0.043	0.199	0.669	4e-05	4.95e-05	6.91e-05	0.0001055	0.0001276	0.0002119	0.0003095	0.0003795	0.0003881	0.0003985	0.000275	8.23e-05	8.35e-05	8.55e-05	8.740000000000001e-05	9.32e-05	3.88e-05	3.06e-05	2.8600000000000007e-05	5.8e-06	6.1e-06
29496	14306	14306	78856	70.0	2.6	7.1	10	20	50	15	1	4	0.003	0.01	19.979	0.16	5.224	2.842	6.929999999999999e-05	6.759999999999999e-05	6.809999999999999e-05	0.0001076	0.0001281999999999	0.0002577	0.0002326	0.0001212	9.05e-05	0.0001032	0.0013111	0.0004212	0.0004151	0.0004146	0.0004218	0.0004505	0.0001868	0.0001565999999999	0.0001391	3.21e-05	2.8000000000000006e-05
29509	14319	14319	78869	0.31	0.4	7.0	30	30	50	45	1	2	0.012	0.006	0.016	0.025	0.181	0.4370000000000001	2.7600000000000007e-05	3.2899999999999987e-05	4.24e-05	7.070000000000001e-05	8.149999999999999e-05	0.0001288	0.0001825	0.0002261	0.0002369	0.0002447	0.0001585	4.7e-05	4.89e-05	4.77e-05	4.7e-05	5.33e-05	1.73e-05	1.7800000000000002e-05	1.22e-05	2.6e-06	3.6000000000000007e-06
29523	14333	14333	78885	1.8	0.8	2.4	25	35	60	30	1	4	0.008	0.008	0.126	0.049	0.54	0.875	0.000138	0.0001569	0.0002258	0.0003742	0.0004545	0.0007307	0.0007254	0.0005972	0.0005679999999999	0.0005657	0.0003752	0.000107	0.0001062	0.0001085999999999	0.0001128	0.0001216	4.81e-05	3.81e-05	3.73e-05	6.900000000000002e-06	7.400000000000001e-06
29525	14335	14335	78887	0.48	1.0	5.2	5	35	30	15	1	5	0.01	0.014	0.043	0.061	0.238	0.6829999999999999	7e-05	8.22e-05	0.0001172	0.0001931	0.0002328	0.0003778	0.0005327999999999	0.0005866	0.0005871	0.0005939	0.0004118	0.0001256	0.0001221	0.0001214	0.0001178	0.0001303	5.53e-05	4.5e-05	3.9e-05	9.1e-06	8.8e-06
29531	14341	14341	78894	3.2	0.8	8.9	30	30	50	45	1	3	0.0069999999999999	0.016	0.101	0.049	0.7709999999999999	0.4370000000000001	4.17e-05	4.93e-05	6.96e-05	0.0001097	0.0001313	0.0002176	0.000341	0.0004508	0.0004701	0.0005013	0.0003807	0.0001161	0.000118	0.0001198	0.0001205	0.0001365	5.51e-05	4.96e-05	3.950000000000001e-05	7.1e-06	8.5e-06
29535	14345	14345	78899	1.2	0.04	2.0	30	15	20	60	1	3	0.009	0.001	0.068	0.003	0.42	0.022	8.13e-05	9.54e-05	0.0001293	0.0001999	0.0002325	0.0003526	0.000299	0.0002347	0.0002198	0.0002168	0.0001312	3.89e-05	3.61e-05	3.59e-05	3.81e-05	4.06e-05	2.01e-05	1.07e-05	1.32e-05	1.5e-06	2.4e-06
29536	14346	14346	78901	0.23	0.3	2.0	5	0	20	0	1	4	0.012	0.0069999999999999	0.034	0.018	0.151	0.246	7.65e-05	8.63e-05	0.0001211	0.0001858	0.0002195	0.0003307	0.0002956	0.0002313	0.0002195	0.0002119	0.0001329	3.66e-05	3.71e-05	3.5600000000000005e-05	3.68e-05	3.76e-05	1.5e-05	1.1e-05	9.2e-06	3.1e-06	2.1e-06
